_id,fieldnumber,observationDate,validationStatus,taxon_id,taxonFullName,originalTaxonNameUsage,taxonDanishName,taxonRedListCategory,locality,country,decimalLatitude,decimalLongitude,accuracy,reportedBy,substrate,vegetationType,associatedTaxa,ecologyNotes,notes,leg,det,URI,crawled
DMS-10429661,,2024-04-20T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Skærup Kirke,Denmark,55.64936417625812,9.598925504842398,6,Bo Levesen,jord eller humus,park/kirkegård,,,Tydelig mellugt,Bo Levesen,Bo Levesen,https://svampe.databasen.org/observations/10429661,1
DMS-10429669,,2024-04-20T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Bjerget,Denmark,55.4748434052703,11.88176860101521,5,Jan W. Badura,jord eller humus,løvskov med naturskovspræg,,Overdrev i skovkanten ved birkeskov,"Melet dugt og smag. 
Synes den havde en nøddeagtig eftersmag.",Jan W. Badura,Jan W. Badura,https://svampe.databasen.org/observations/10429669,1
DMS-10429704,,2024-04-20T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Asserbo Plantage,Denmark,56.0302144581755,12.027566358447077,50,Ole Martin,jord eller humus,blandskov (med løv- og nåletræer),,I vejkant under fyr,Endnu ret små og med svag gullig hatoverside,Ole Martin,Ole Martin,https://svampe.databasen.org/observations/10429704,1
DMS-10429716,,2024-04-20T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Fuglse Bagskov,Denmark,54.721086666666665,11.54297,-1,Annette Greenfort,jord eller humus,blandskov (med løv- og nåletræer),løvtræ (løvtræ),,"Mellemstore, kødfulde frl. ; kraftig mellugt",Annette Greenfort,Annette Greenfort,https://svampe.databasen.org/observations/10429716,1
DMS-10429739,,2024-04-20T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Udby,Denmark,55.0768114,11.9492239,16,John kinnerup,jord eller humus,græsplæne,,,,John kinnerup,John kinnerup,https://svampe.databasen.org/observations/10429739,1
DMS-10429761,,2024-04-19T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Århus Kommunehospital,Denmark,56.16937166666666,10.209736666666666,4,Marianne Kongerslev,jord eller humus,græsplæne,"bøg (Fagus), eg (Quercus)",,Lugter af mel og en smule parfumeret. ,Marianne Kongerslev,Marianne Kongerslev,https://svampe.databasen.org/observations/10429761,1
DMS-10429816,,2024-04-21T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Bistrup Parcelgård,Denmark,55.665476068416666,12.04533883772222,65,Merlin Morpheus,jord eller humus,løvskov med naturskovspræg,løvtræ (løvtræ),,,,Merlin Morpheus,https://svampe.databasen.org/observations/10429816,1
DMS-10429834,,2024-04-21T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,"Vestvolden, Rødovre",Denmark,55.67831033782504,12.4274339681142,50,Mathias Hass,jord eller humus,løvskov,,,kraftig mellugt,Mathias Hass,Mathias Hass,https://svampe.databasen.org/observations/10429834,1
DMS-10429835,,2024-04-21T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Bønsvig,Denmark,55.112458333333336,12.174283333333332,5,Gunvor Asbjerg,jord eller humus,anden naturtype,,"På leret sydøstvendt skrænt ned mod gravet vandhul. Arealet har ligget ugødet og usprøjtet i minimum 12 år, men sandsynligvis siden midten af 1990’erne. ",Lugt melagtig,Gunvor Asbjerg,Gunvor Asbjerg,https://svampe.databasen.org/observations/10429835,1
DMS-10429861,,2024-04-21T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Busdal,Denmark,55.94081262264773,10.533013343811035,50,Karen Poulsen,jord eller humus,overdrev,,,,Karen Poulsen,Karen Poulsen,https://svampe.databasen.org/observations/10429861,1
DMS-10429877,,2024-04-21T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Frejlev Strandenge,Denmark,54.690855,11.850695,-1,Annette Greenfort,jord eller humus,løvskov,bøg (Fagus),,,Annette Greenfort,Annette Greenfort,https://svampe.databasen.org/observations/10429877,1
DMS-10429888,,2024-04-21T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Vestvolden,Denmark,55.6720669276334,12.42330551147461,75,Mia Nordstrand,jord eller humus,anden naturtype,"bøg (Fagus), lind (Tilia)",Grøftekant ved græsplæne ,"Våd mel, agurk, let pafumeret ",Mia Nordstrand,Mia Nordstrand,https://svampe.databasen.org/observations/10429888,1
DMS-10429976,,2024-04-16T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Sønderbæk,Denmark,56.5000679,9.8350239,4,Peter Stidsen,jord eller humus,vejkant,løvtræ (løvtræ),,"Hvide sporer, melduft.",Peter Stidsen,Peter Stidsen,https://svampe.databasen.org/observations/10429976,1
DMS-10430025,,2024-04-23T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Svenstrup,Denmark,56.97723333333333,9.837758333333332,32,Jane Nielsen,jord eller humus,vejkant,,,,"Jane Nielsen, Aase Bach",Jane Nielsen,https://svampe.databasen.org/observations/10430025,1
DMS-10430027,,2024-04-23T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Hastrup Søerne,Denmark,55.44407795605186,12.154628097487148,10,Finn Mandrup Hansen,jord eller humus,græsplæne,,Fundet på græsplæne på lerjord,,Finn Mandrup Hansen,Finn Mandrup Hansen,https://svampe.databasen.org/observations/10430027,1
DMS-10430088,,2024-04-23T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Store Hareskov,Denmark,55.76539666666667,12.423071666666669,51,Péter Berke,jord eller humus,nåleskov/plantage,,,Melagtig lugt,Péter Berke,Péter Berke,https://svampe.databasen.org/observations/10430088,1
DMS-10430186,,2024-04-24T00:00:00.000Z,approved,11237,Calocybe gambosa,,vårmusseron,LC,Fælledparken,Denmark,55.70155411818944,12.564872312888602,28,Thomas Læssøe,jord eller humus,park/kirkegård,,,,Thomas Læssøe,Thomas Læssøe,https://svampe.databasen.org/observations/10430186,1
