_id,fieldnumber,observationDate,validationStatus,taxon_id,taxonFullName,originalTaxonNameUsage,taxonDanishName,taxonRedListCategory,locality,country,decimalLatitude,decimalLongitude,accuracy,reportedBy,substrate,vegetationType,associatedTaxa,ecologyNotes,notes,leg,det,URI,crawled
DMS-10205616,,2021-08-31T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Rath,Denmark,54.7368094,10.7042269,65,Helle hvitved,jord eller humus,løvskov med naturskovspræg,eg (Quercus),,,Helle hvitved,Helle hvitved,https://svampe.databasen.org/observations/10205616,1
DMS-10205675,,2021-08-30T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Havskov,Denmark,56.267475,10.35536111,15,Uffe Nygaard,jord eller humus,løvskov med naturskovspræg,"bøg (Fagus), eg (Quercus)",,,"Uffe Nygaard, Thomas Kehlet",Uffe Nygaard,https://svampe.databasen.org/observations/10205675,1
DMS-10206812,,2021-09-02T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Kettinge,Denmark,55.8820513418631,12.39910125732422,75,Ingrid Marie Telving,jord eller humus,løvskov,bøg (Fagus),,Stærk blånende,Ingrid Marie Telving,Ingrid Marie Telving,https://svampe.databasen.org/observations/10206812,1
DMS-10209324,,2021-09-06T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Nysted by,Denmark,54.66856111,11.73294444,15,Annette Greenfort,jord eller humus,græsplæne,løvtræ (løvtræ),i græs på anlæg i lille by,"mange, store, kødfulde, tunge frl: grågul, sprækkende hat; kraftigt gule rørmundinger; tyk, tøndeformet, gullig stok; blåner kraftigt ved gennemskæring",Annette Greenfort,Annette Greenfort,https://svampe.databasen.org/observations/10209324,1
DMS-10209576,,2021-09-07T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Asmild,Denmark,56.453645,9.406653333333333,16,emil christensen,jord eller humus,park/kirkegård,eg (Quercus),,,emil christensen,emil christensen,https://svampe.databasen.org/observations/10209576,1
DMS-10210023,,2021-09-08T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Vosnæs Pynt,Denmark,56.27112,10.375175,14,Claus Hjerrild Pedersen,jord eller humus,løvskov med naturskovspræg,"bøg (Fagus sylvatica), eg (Quercus)",,Ingen duft. Svagt bitter. Gennemskåret eks er tilføjer. Svagt blånende hatkød,Claus Hjerrild Pedersen,Claus Hjerrild Pedersen,https://svampe.databasen.org/observations/10210023,1
DMS-10210131,,2021-09-08T00:00:00.000Z,Validation in progress,11091,Caloboletus radicans,,rod-rørhat,,Stavreshoved,Denmark,55.47943174648642,10.741243515102626,73,Rasmus Riis-Hansen,jord eller humus,løvskov,eg (Quercus),,Kan ikke smage det bitre,Rasmus Riis-Hansen,Rasmus Riis-Hansen,https://svampe.databasen.org/observations/10210131,2
DMS-10210577,,2021-09-09T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Gentofte,Denmark,55.737910713259296,12.545047593813734,65,Jacob Heilmann-Clausen,jord eller humus,græsplæne,eg (Quercus),,,Jacob Heilmann-Clausen,Jacob Heilmann-Clausen,https://svampe.databasen.org/observations/10210577,1
DMS-10210757,,2021-09-09T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Rantzausminde,Denmark,55.04039916197144,10.54643277078867,5,Dan Schou,jord eller humus,blandskov (med løv- og nåletræer),,,"Grå hat i en ujævn form. Porefladen med ret fine poreåbninger er lysegule. Stokken tøndeformet,  lysegul på det øverste stykke, med et svagt mønster og sortnet nedefter grunder alder.  Jeg smagte på den og fandt den lidt bitter, men kun lidt. Ved gennemskæringe blev den nærmest himmelblå. 80 mm. i hatmål og 60 mm. høj.",Dan Schou,Dan Schou,https://svampe.databasen.org/observations/10210757,1
DMS-10211232,,2021-09-10T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Trelde Vesterskov,Denmark,55.59902833333334,9.80373,-1,Morten Christensen,jord eller humus,løvskov,"bøg (Fagus), eg (Quercus)",,,Morten Christensen,Morten Christensen,https://svampe.databasen.org/observations/10211232,1
DMS-10211634,,2021-09-11T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Slagelse,Denmark,55.4067835,11.364273,15,Anders Greibe Nielsen,jord eller humus,løvskov,bøg (Fagus),,,Anders Greibe Nielsen,Anders Greibe Nielsen,https://svampe.databasen.org/observations/10211634,1
DMS-10211698,,2021-09-11T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Vornæs Skov,Denmark,55.00691144211813,10.525183975696564,50,Dan Schou,jord eller humus,blandskov (med løv- og nåletræer),,,"Sad på en jægersti, der bliver fræset en gang om året, tilsyneladende godt for mange svampe, der er mange. En total vanskabt svamp, der bliver også reddet på disse stier, har nok fået en hestehov og er så vokset videre, blånede fin himmelblåt ved gennemskæringen. ca. 25 cm. lang og ca. 8 cm. bred og høj.",Dan Schou,Dan Schou,https://svampe.databasen.org/observations/10211698,1
DMS-10212406,,2021-09-13T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Bispebjerg Kirkegård,Denmark,55.71537517697937,12.526813029980984,25,Mathias Hass,jord eller humus,park/kirkegård,birk (Betula),"under birketræ, ingen andre oplagte værter i nærheden.","gult kød, blånende. Stor, fast kødfuld rørhat.",Mathias Hass,Mathias Hass,https://svampe.databasen.org/observations/10212406,1
DMS-10215110,,2021-09-19T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Rantzausminde,Denmark,55.039366350306366,10.539770163595676,5,Dan Schou,jord eller humus,græsplæne,avnbøg (Carpinus),,"Sad i græsset i en lille rundkørsel, der er omkranset at ret store avnbægetræer. Noget uformlige rørhat, som de har tilbøjelighed at blive med alderen.",Dan Schou,Dan Schou,https://svampe.databasen.org/observations/10215110,1
DMS-10215202,,2021-09-19T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Rosengårdcentret,Denmark,55.3885095,10.4211966,25,Else Marie Christensen,"levenede urtestængler, græsstrå mv.",park/kirkegård,løvtræ (løvtræ),,Tydeligt bitter,Else Marie Christensen,Else Marie Christensen,https://svampe.databasen.org/observations/10215202,1
DMS-10216791,,2021-09-22T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Hydeskov,Denmark,54.77421389,11.71053333,15,Flemming Ryden,jord eller humus,løvskov,bøg (Fagus),Vejside med frl ,,Flemming Ryden,Flemming Ryden,https://svampe.databasen.org/observations/10216791,1
DMS-10224990,,2021-10-03T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Frederikssund,Denmark,55.84912222,12.06628333,15,Henrik Dalgaard,jord eller humus,græsplæne,birk (Betula),,,Henrik Dalgaard,Henrik Dalgaard,https://svampe.databasen.org/observations/10224990,1
DMS-10226834,,2021-10-06T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,"Hingstbjerg, Dyrehaven, Gråsten",Denmark,54.92519368425712,9.58682019263506,25,Rune Juelsborg Karsten,jord eller humus,løvskov med naturskovspræg,bøg (Fagus sylvatica),,Bitter smag,Rune Juelsborg Karsten,Rune Juelsborg Karsten,https://svampe.databasen.org/observations/10226834,1
DMS-10230922,,2021-10-10T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Amalielyst,Denmark,55.06598348490908,10.532307922840118,50,Dan Schou,jord eller humus,blandskov (med løv- og nåletræer),lærk (Larix),,Sad under nogle store lærketræer.,Dan Schou,Dan Schou,https://svampe.databasen.org/observations/10230922,1
DMS-10234546,,2021-10-16T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Lehnskov Strand,Denmark,55.02823119573718,10.512962490320206,25,Dan Schou,jord eller humus,blandskov (med løv- og nåletræer),bøg (Fagus),,"En ikke helt ung rørhat, men kan da stadig afsløre sin art.",Dan Schou,Dan Schou,https://svampe.databasen.org/observations/10234546,1
DMS-10278562,,2022-07-05T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Hyde Skov,Denmark,54.77476944,11.71033333,15,Flemming Ryden,jord eller humus,løvskov,bøg (Fagus),"I vejkant 
Kendt mycelie",,Flemming Ryden,Flemming Ryden,https://svampe.databasen.org/observations/10278562,1
DMS-10279152,,2022-07-08T00:00:00.000Z,expert approved,11091,Caloboletus radicans,,rod-rørhat,,Jægersborg Strandhave,Denmark,55.80112696350088,12.584827277030714,12,Thomas Læssøe,jord eller humus,park/kirkegård,eg (Quercus),,,Thomas Læssøe,Thomas Læssøe,https://svampe.databasen.org/observations/10279152,1
DMS-10279842,,2022-07-15T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,"Vestre Kirkegård, København",Denmark,55.65590994681738,12.53061623487667,12,Thomas Læssøe,jord eller humus,park/kirkegård,avnbøg (Carpinus),,,Thomas Læssøe,Thomas Læssøe,https://svampe.databasen.org/observations/10279842,1
DMS-10279875,,2022-07-15T00:00:00.000Z,approved,11091,Caloboletus radicans,,rod-rørhat,,Fuglsang Herregård,Denmark,54.72253611,11.79806389,15,Flemming Ryden,jord eller humus,park/kirkegård,bøg (Fagus),,,Flemming Ryden,Flemming Ryden,https://svampe.databasen.org/observations/10279875,1
