_id,fieldnumber,observationDate,validationStatus,taxon_id,taxonFullName,originalTaxonNameUsage,taxonDanishName,taxonRedListCategory,locality,country,decimalLatitude,decimalLongitude,accuracy,reportedBy,substrate,vegetationType,associatedTaxa,ecologyNotes,notes,leg,det,URI,crawled
DMS-10458205,,2024-09-28T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,"Gribskov, Gribsø Trinbræt",Denmark,55.98818005089328,12.307669579458889,50,Poul Evald Hansen,jord eller humus,løvskov,,,,Poul Evald Hansen,Poul Evald Hansen,https://svampe.databasen.org/observations/10458205,1
DMS-10460649,,2024-10-04T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Fensholt Skov/Nørreskov,Denmark,55.99011542937437,10.082048177719116,5,Jakob Johannsen,jord eller humus,løvskov,,,"Store frugtlegemer. 
Fastsiddende ring.",Jakob Johannsen,Jakob Johannsen,https://svampe.databasen.org/observations/10460649,1
DMS-10461893,,2024-10-06T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Allindelille Fredskov,Denmark,55.51347681536543,11.774155274033546,10,Thomas Kehlet,jord eller humus,løvskov,bøg (Fagus sylvatica),,"Lameller gaflede mod stok. Sporer fra slør, 5-8x3 my. stærkt dextrinoide, æg-cystider med hoved.","Thomas Kehlet, Ella Buck",Christian Lange,https://svampe.databasen.org/observations/10461893,1
DMS-10465453,,2024-10-13T00:00:00.000Z,expert approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Rørvig,Denmark,55.9460686,11.7613729,26,rose-maria helle,"levenede urtestængler, græsstrå mv.",have,,"Sandjord i ældre have blandet med forskellige stauder under et morbærtræ. I læ af højbed
",,rose-maria helle,rose-maria helle,https://svampe.databasen.org/observations/10465453,1
DMS-10466771,,2024-10-12T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Boserup Skov,Denmark,55.66381344963902,12.02854237606516,50,Linda Kjær-Thomsen,jord eller humus,løvskov,bøg (Fagus sylvatica),,,"Linda Kjær-Thomsen, Lars Thomas",Linda Kjær-Thomsen,https://svampe.databasen.org/observations/10466771,1
DMS-10469838,,2024-10-19T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Sengeløse,Denmark,55.681165518948106,12.256993533228524,75,Poul Evald Hansen,jord eller humus,have,,,Fremvist af lodsejer,Poul Evald Hansen,Benny T. Olsen,https://svampe.databasen.org/observations/10469838,1
DMS-10470032,,2024-10-19T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Åshøje Overdrev,Denmark,55.43714595516166,12.117371410131454,75,Ella Buck,jord eller humus,løvskov med naturskovspræg,"tjørn (Crataegus), bøg (Fagus), hyld (Sambucus)",Fugtig kratbevoksning,Med meget tætte lameller.,Ella Buck,Ella Buck,https://svampe.databasen.org/observations/10470032,1
DMS-10470075,,2024-10-20T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Krogsgård,Denmark,55.858883287150576,12.517030611634254,5,Rikke Behrendt,jord eller humus,løvskov,bøg (Fagus),,,Rikke Behrendt,Rikke Behrendt,https://svampe.databasen.org/observations/10470075,1
DMS-10472461,,2024-10-23T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Stenskov,Denmark,55.27883167,11.76171,15,Ebbe Kristensen,jord eller humus,blandskov (med løv- og nåletræer),bøg (Fagus),,Hat +10cm - ring næsten helt faldet af,Ebbe Kristensen,Ebbe Kristensen,https://svampe.databasen.org/observations/10472461,1
DMS-10473462,,2024-10-24T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Purlund,Denmark,55.41689444462162,12.226641168817878,75,Gerner Lundby Jensen,jord eller humus,løvskov med naturskovspræg,,"På plads, hvor der havde været opstablet træstammer",Hat ca. 8 - 10 cm bred,Gerner Lundby Jensen,Gerner Lundby Jensen,https://svampe.databasen.org/observations/10473462,1
DMS-10475235,,2024-10-27T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Rosendal,Denmark,55.22368725522763,12.09836795926094,75,Mogens Andersen,jord eller humus,løvskov med naturskovspræg,,"Aflæsningsplads for haveaffald, flis, grus og muld.",20-30 friske eksemplarer,Mogens Andersen,Mogens Andersen,https://svampe.databasen.org/observations/10475235,1
DMS-10477142,,2024-10-30T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,"Gribskov, Duemosehus",Denmark,56.0044282204487,12.26869024336338,50,Ole Martin,jord eller humus,løvskov,,I vejkant,,Ole Martin,Ole Martin,https://svampe.databasen.org/observations/10477142,1
DMS-10478958,,2024-11-03T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Lars Jensens Skov,Denmark,54.737455,11.5815,5,Annette Greenfort,jord eller humus,løvskov,bøg (Fagus),,"Ret stort frl. ; hat med brune pigge/skæl - tydeligst på midten;  lyse, tætte, lidt gaffeldelte lameller med lys æg; brunlig stok med hængende ring; lugt lidt gasagtig som hos Stinkende oarasolhat. ",Annette Greenfort,Annette Greenfort,https://svampe.databasen.org/observations/10478958,1
DMS-10481919,,2024-11-06T00:00:00.000Z,approved,16165,Echinoderma asperum,,stor pigparasolhat,LC,Annisse Nord,Denmark,55.997210988288174,12.195577852035058,5,Jan Robin Larsen,jord eller humus,have,,I have nær nedbrudt nålekompost ved dronningebuske,,Jan Robin Larsen,Jan Robin Larsen,https://svampe.databasen.org/observations/10481919,1
DMS-64434,,2009-09-26T00:00:00.000Z,approved,16165,Echinoderma asperum,Lepiota aspera,stor pigparasolhat,LC,Skanderborg Dyrehave,Denmark,56.0217,9.9246,75,Jens Chr. Schou,jord eller humus,løvskov,,,,Jens Chr. Schou,Jens Chr. Schou,https://svampe.databasen.org/observations/64434,1
DMS-112352,,2010-09-07T00:00:00.000Z,approved,16165,Echinoderma asperum,Lepiota aspera,stor pigparasolhat,LC,Lille Hareskov,Denmark,55.76991,12.37412,75,Svend Aage Olsen,jord eller humus,løvskov,,[Associated organism: Bøg. (Fagus)],,Svend Aage Olsen,Svend Aage Olsen,https://svampe.databasen.org/observations/112352,1
DMS-371014,,2011-09-13T00:00:00.000Z,approved,16165,Echinoderma asperum,Lepiota aspera,stor pigparasolhat,LC,Røgerup Skov,Denmark,55.60431,11.93092,10,Tom Smidth,"løv- eller nåledække, løse blade og nåle",vejkant,ahorn (Acer pseudoplatanus),,mener det er pigget.,Tom Smidth,Tom Smidth,https://svampe.databasen.org/observations/371014,1
DMS-658782,,2013-10-16T00:00:00.000Z,approved,16165,Echinoderma asperum,Lepiota aspera,stor pigparasolhat,LC,Kongedysse,Denmark,55.89513,12.37785,10,Steen Elborne,jord eller humus,have,,muldet kompostblandet jord,,Steen Elborne,Steen Elborne,https://svampe.databasen.org/observations/658782,1
DMS-9224132,,2017-10-06T00:00:00.000Z,approved,16165,Echinoderma asperum,Lepiota aspera,stor pigparasolhat,LC,Bøgeskov ved Maribo Søndersø,Denmark,54.73978889,11.58704444,15,Tobias Frøslev,jord eller humus,løvskov,,,,Tobias Frøslev,Tobias Frøslev,https://svampe.databasen.org/observations/9224132,1
DMS-9225743,,2017-10-06T00:00:00.000Z,approved,16165,Echinoderma asperum,Lepiota aspera,stor pigparasolhat,LC,Maglemosen,Denmark,55.85252,12.53809,2500,Ole Willemoes,jord eller humus,have,,"Voksede under gammelt Opal blommetræ, i løs og tør jord, der var flere alle ens",Cirka 80 mm. temmelig fast i det.,Ole Willemoes,Thomas Læssøe,https://svampe.databasen.org/observations/9225743,1
DMS-9332210,,2018-09-18T00:00:00.000Z,approved,16165,Echinoderma asperum,Lepiota aspera,stor pigparasolhat,LC,Hydeskov,Denmark,54.76442836706922,11.715597150614483,50,Flemming Ryden,jord eller humus,vejkant,,enkelt frl. i vejside med forskellige løvtræer.,"hat 6 cm.med løst siddende kegleformede brune skæl,lameller fri,smalle,tætte,hvide.Stok 6 cm.creme i top,under ringzonen,lådden sammenflydende, uldne brune skæl.Lugt lidt metallisk",Flemming Ryden,Thomas Læssøe,https://svampe.databasen.org/observations/9332210,1
DMS-9334165,,2018-09-22T00:00:00.000Z,approved,16165,Echinoderma asperum,Lepiota aspera,stor pigparasolhat,LC,Hejede Overdrev,Denmark,55.56245278,11.90081944,15,Jørgen Mikkelsen,jord eller humus,løvskov,,,"Hat 11 cm med kegleformede skæl, lameller hvide og meget tætte, næsten hvid under lamellerne mørkere under den hudagtieg ring, kraftigt udvidet basis.",Jørgen Mikkelsen,Jørgen Mikkelsen,https://svampe.databasen.org/observations/9334165,1
